index,coordinates,year,masked_ag,masked_urb,window_ag,cdl_ag,landcover,category,observer,landcover_code,strata,geometry,eco_region,strata_def,glad_ag
15489,"[-99.36871720462808, 44.34115683448903]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-99.36871720462808 44.34115683448903),GREAT PLAINS,likely non-cropland,-999.0
15628,"[-101.56752352556744, 41.55431332856504]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-101.56752352556744 41.55431332856504),GREAT PLAINS,likely non-cropland,-999.0
11887,"[-98.0783771305188, 25.052620885403073]",1996,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-98.0783771305188 25.052620885403073),GREAT PLAINS,cropland loss,-999.0
15580,"[-99.40078706027116, 44.582623982860355]",1996,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-99.40078706027116 44.582623982860355),GREAT PLAINS,likely non-cropland,-999.0
12045,"[-99.53607334205955, 24.71117124590924]",1996,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-99.53607334205955 24.71117124590924),GREAT PLAINS,cropland loss,-999.0
18887,"[-105.47384753856117, 51.99345558226117]",1996,0,0,1,-999.0,na,510,sean,0,5.0,POINT (-105.47384753856117 51.99345558226117),GREAT PLAINS,possible errors,-999.0
8491,"[-112.15219285529093, 48.917983375549575]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-112.15219285529093 48.917983375549575),GREAT PLAINS,cropland gain,-999.0
18858,"[-100.50355890305627, 44.08944889187874]",1996,1,0,1,-999.0,na,510,sean,0,5.0,POINT (-100.50355890305627 44.08944889187874),GREAT PLAINS,possible errors,-999.0
12070,"[-100.02035511172839, 39.34688318089813]",1996,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-100.02035511172839 39.34688318089813),GREAT PLAINS,cropland loss,-999.0
8563,"[-104.41715926985138, 47.5209234456869]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-104.41715926985138 47.5209234456869),GREAT PLAINS,cropland gain,-999.0
18905,"[-95.01314571804618, 30.032072336805992]",1996,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-95.01314571804618 30.032072336805992),GREAT PLAINS,possible errors,-999.0
8613,"[-100.1030899493958, 48.10276225521111]",1996,1,0,1,-999.0,na,210,sean,0,2.0,POINT (-100.1030899493958 48.10276225521111),GREAT PLAINS,cropland gain,-999.0
18785,"[-98.74618471273325, 45.98103138564921]",1996,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-98.74618471273325 45.98103138564921),GREAT PLAINS,possible errors,-999.0
11924,"[-99.4228856162605, 34.865457723011076]",1996,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-99.4228856162605 34.865457723011076),GREAT PLAINS,cropland loss,-999.0
18866,"[-98.52277370157273, 34.19684165704092]",1996,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-98.52277370157273 34.19684165704092),GREAT PLAINS,possible errors,-999.0
15607,"[-99.05637298033973, 41.42468643306659]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-99.05637298033973 41.42468643306659),GREAT PLAINS,likely non-cropland,-999.0
8688,"[-95.15301340778359, 42.474098347975016]",1996,1,0,1,-999.0,na,210,sean,0,2.0,POINT (-95.15301340778359 42.474098347975016),GREAT PLAINS,cropland gain,-999.0
4824,"[-102.96539193918584, 39.47408462512946]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-102.96539193918584 39.47408462512946),GREAT PLAINS,likely stable croplands,-999.0
5049,"[-105.14506414457344, 51.012495292002654]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-105.14506414457344 51.012495292002654),GREAT PLAINS,likely stable croplands,-999.0
15418,"[-99.88264337867287, 37.67116584990158]",1996,1,0,1,-999.0,ag,410,sean,1,4.0000000001,POINT (-99.88264337867287 37.67116584990158),GREAT PLAINS,likely non-cropland,-999.0
4802,"[-97.19147045050761, 46.937737163236505]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.19147045050761 46.937737163236505),GREAT PLAINS,likely stable croplands,-999.0
8654,"[-95.20906828151264, 44.686109903590925]",1996,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-95.20906828151264 44.686109903590925),GREAT PLAINS,cropland gain,-999.0
8537,"[-100.68600673726095, 47.76589402366629]",1996,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-100.68600673726095 47.76589402366629),GREAT PLAINS,cropland gain,-999.0
18959,"[-101.03473273055616, 32.864190933049606]",1996,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-101.03473273055616 32.864190933049606),GREAT PLAINS,possible errors,-999.0
18761,"[-102.83899897871021, 39.788584806099706]",1996,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-102.83899897871021 39.788584806099706),GREAT PLAINS,possible errors,-999.0
11951,"[-104.14227479291081, 50.700420562299534]",1996,0,0,1,-999.0,na,310,sean,0,3.0,POINT (-104.14227479291081 50.700420562299534),GREAT PLAINS,cropland loss,-999.0
18966,"[-98.7825664817401, 33.38323750421387]",1996,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-98.7825664817401 33.38323750421387),GREAT PLAINS,possible errors,-999.0
12011,"[-113.55976307397782, 51.31540720580776]",1996,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-113.55976307397782 51.31540720580776),GREAT PLAINS,cropland loss,-999.0
8449,"[-105.97187353207704, 48.28844402443862]",1996,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-105.97187353207704 48.28844402443862),GREAT PLAINS,cropland gain,-999.0
15412,"[-105.44959302588995, 43.4833555696833]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-105.44959302588995 43.4833555696833),GREAT PLAINS,likely non-cropland,-999.0
4948,"[-99.15446900936558, 40.78355881479049]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.15446900936558 40.78355881479049),GREAT PLAINS,likely stable croplands,-999.0
8676,"[-97.47228380832337, 30.65325735577464]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-97.47228380832337 30.65325735577464),GREAT PLAINS,cropland gain,-999.0
8461,"[-96.9667119664209, 46.09529708978921]",1996,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-96.9667119664209 46.09529708978921),GREAT PLAINS,cropland gain,-999.0
18822,"[-99.7115143170481, 37.592742925597946]",1996,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-99.7115143170481 37.592742925597946),GREAT PLAINS,possible errors,-999.0
8508,"[-98.21420240147768, 36.60774021656089]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-98.21420240147768 36.60774021656089),GREAT PLAINS,cropland gain,-999.0
4953,"[-97.00471070293915, 48.65819059538221]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.00471070293915 48.65819059538221),GREAT PLAINS,likely stable croplands,-999.0
4931,"[-98.43249301551872, 36.73979256332646]",1996,0,0,0,-999.0,ag,110,sean,1,1.0,POINT (-98.43249301551872 36.73979256332646),GREAT PLAINS,likely stable croplands,-999.0
5050,"[-105.77891540904817, 52.587960637291474]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-105.77891540904817 52.587960637291474),GREAT PLAINS,likely stable croplands,-999.0
8428,"[-104.39883363805535, 41.08700971776606]",1996,1,1,1,-999.0,ag,210,sean,1,2.0,POINT (-104.39883363805535 41.08700971776606),GREAT PLAINS,cropland gain,-999.0
4977,"[-99.17225565199115, 37.654726680202195]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.17225565199115 37.654726680202195),GREAT PLAINS,likely stable croplands,-999.0
11964,"[-103.30684157867965, 47.84377795879945]",1996,0,0,1,-999.0,ag,310,sean,1,3.0,POINT (-103.30684157867965 47.84377795879945),GREAT PLAINS,cropland loss,-999.0
8691,"[-102.76165403274751, 48.237779042414274]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-102.76165403274751 48.237779042414274),GREAT PLAINS,cropland gain,-999.0
8460,"[-97.22111485488355, 45.02998499435188]",1996,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-97.22111485488355 45.02998499435188),GREAT PLAINS,cropland gain,-999.0
8547,"[-96.69479192991793, 37.698115308425166]",1996,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-96.69479192991793 37.698115308425166),GREAT PLAINS,cropland gain,-999.0
15407,"[-103.2726157663547, 33.89662468908817]",1996,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-103.2726157663547 33.89662468908817),GREAT PLAINS,likely non-cropland,-999.0
5077,"[-98.40338760031325, 35.52032956513421]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-98.40338760031325 35.52032956513421),GREAT PLAINS,likely stable croplands,-999.0
11809,"[-99.46923868492107, 47.8486288613337]",1996,0,0,0,-999.0,ag,310,sean,1,3.0,POINT (-99.46923868492107 47.8486288613337),GREAT PLAINS,cropland loss,-999.0
11959,"[-103.64613526149161, 41.83350971886938]",1996,0,0,1,-999.0,na,310,sean,0,3.0,POINT (-103.64613526149161 41.83350971886938),GREAT PLAINS,cropland loss,-999.0
15451,"[-102.67460728171633, 47.809821641059735]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-102.67460728171633 47.809821641059735),GREAT PLAINS,likely non-cropland,-999.0
4983,"[-99.74789608605494, 30.913050135942008]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.74789608605494 30.913050135942008),GREAT PLAINS,likely stable croplands,-999.0
15565,"[-101.77153092659098, 46.58119582696946]",1996,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-101.77153092659098 46.58119582696946),GREAT PLAINS,likely non-cropland,-999.0
18803,"[-102.11055511481769, 35.19262414948741]",1996,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-102.11055511481769 35.19262414948741),GREAT PLAINS,possible errors,-999.0
18902,"[-99.6875292989621, 38.96986025615317]",1996,1,0,1,-999.0,na,510,sean,0,5.0,POINT (-99.6875292989621 38.96986025615317),GREAT PLAINS,possible errors,-999.0
4918,"[-96.64682189374594, 44.37295719554686]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-96.64682189374594 44.37295719554686),GREAT PLAINS,likely stable croplands,-999.0
12050,"[-95.70251286707949, 48.84279438626877]",1996,0,0,0,-999.0,na,310,sean,0,3.0,POINT (-95.70251286707949 48.84279438626877),GREAT PLAINS,cropland loss,-999.0
4982,"[-99.74627911854353, 46.426505935044084]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.74627911854353 46.426505935044084),GREAT PLAINS,likely stable croplands,-999.0
8618,"[-94.3143462585296, 44.37511315222874]",1996,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-94.3143462585296 44.37511315222874),GREAT PLAINS,cropland gain,-999.0
12019,"[-94.12785600554639, 40.42324455433015]",1996,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-94.12785600554639 40.42324455433015),GREAT PLAINS,cropland loss,-999.0
18760,"[-106.01229771986242, 48.715592942037446]",1996,0,0,0,-999.0,na,510,sean,0,5.0,POINT (-106.01229771986242 48.715592942037446),GREAT PLAINS,possible errors,-999.0
15594,"[-103.30306865448635, 37.43428010947926]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-103.30306865448635 37.43428010947926),GREAT PLAINS,likely non-cropland,-999.0
5024,"[-97.84499481970455, 26.113351572891403]",1996,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.84499481970455 26.113351572891403),GREAT PLAINS,likely stable croplands,-999.0
15522,"[-96.59642640630683, 29.370193635466727]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-96.59642640630683 29.370193635466727),GREAT PLAINS,likely non-cropland,-999.0
11802,"[-95.25407387724704, 37.555283178250164]",1996,0,0,0,-999.0,na,310,sean,0,3.0,POINT (-95.25407387724704 37.555283178250164),GREAT PLAINS,cropland loss,-999.0
15679,"[-94.26987965196568, 29.845851578408016]",1996,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-94.26987965196568 29.845851578408016),GREAT PLAINS,likely non-cropland,-999.0
12022,"[-97.19416539635996, 39.78750682775876]",1996,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-97.19416539635996 39.78750682775876),GREAT PLAINS,cropland loss,-999.0
18858,"[-100.50355890305627, 44.08944889187874]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-100.50355890305627 44.08944889187874),GREAT PLAINS,possible errors,-999.0
18902,"[-99.6875292989621, 38.96986025615317]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-99.6875292989621 38.96986025615317),GREAT PLAINS,possible errors,-999.0
4802,"[-97.19147045050761, 46.937737163236505]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.19147045050761 46.937737163236505),GREAT PLAINS,likely stable croplands,-999.0
15467,"[-102.2533872449927, 43.772253765056135]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-102.2533872449927 43.772253765056135),GREAT PLAINS,likely non-cropland,-999.0
18851,"[-96.35549824710597, 46.65934925668786]",1997,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-96.35549824710597 46.65934925668786),GREAT PLAINS,possible errors,-999.0
15484,"[-106.6043773236256, 43.960630480136]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-106.6043773236256 43.960630480136),GREAT PLAINS,likely non-cropland,-999.0
4948,"[-99.15446900936558, 40.78355881479049]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.15446900936558 40.78355881479049),GREAT PLAINS,likely stable croplands,-999.0
8641,"[-101.40555727984069, 37.04216548796109]",1997,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-101.40555727984069 37.04216548796109),GREAT PLAINS,cropland gain,-999.0
4977,"[-99.17225565199115, 37.654726680202195]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.17225565199115 37.654726680202195),GREAT PLAINS,likely stable croplands,-999.0
15395,"[-99.71474825207093, 45.78079690881897]",1997,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-99.71474825207093 45.78079690881897),GREAT PLAINS,likely non-cropland,-999.0
15679,"[-94.26987965196568, 29.845851578408016]",1997,1,0,1,-999.0,ag,410,sean,1,4.0000000001,POINT (-94.26987965196568 29.845851578408016),GREAT PLAINS,likely non-cropland,-999.0
8666,"[-96.53120871667976, 43.460179035353015]",1997,0,0,1,-999.0,ag,210,sean,1,2.0,POINT (-96.53120871667976 43.460179035353015),GREAT PLAINS,cropland gain,-999.0
5079,"[-99.3875818255946, 34.73205790331933]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-99.3875818255946 34.73205790331933),GREAT PLAINS,likely stable croplands,-999.0
8563,"[-104.41715926985138, 47.5209234456869]",1997,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-104.41715926985138 47.5209234456869),GREAT PLAINS,cropland gain,-999.0
12005,"[-96.841127489701, 40.99807650463823]",1997,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-96.841127489701 40.99807650463823),GREAT PLAINS,cropland loss,-999.0
4918,"[-96.64682189374594, 44.37295719554686]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-96.64682189374594 44.37295719554686),GREAT PLAINS,likely stable croplands,-999.0
11875,"[-102.90152172248493, 39.087359895316006]",1997,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-102.90152172248493 39.087359895316006),GREAT PLAINS,cropland loss,-999.0
15595,"[-106.17615042768583, 45.837660266303736]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-106.17615042768583 45.837660266303736),GREAT PLAINS,likely non-cropland,-999.0
8608,"[-99.42908399172092, 41.09401657698219]",1997,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-99.42908399172092 41.09401657698219),GREAT PLAINS,cropland gain,-999.0
11868,"[-99.94651359537376, 39.310231917306055]",1997,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-99.94651359537376 39.310231917306055),GREAT PLAINS,cropland loss,-999.0
8461,"[-96.9667119664209, 46.09529708978921]",1997,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-96.9667119664209 46.09529708978921),GREAT PLAINS,cropland gain,-999.0
5093,"[-100.6916661235509, 38.42089978602773]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-100.6916661235509 38.42089978602773),GREAT PLAINS,likely stable croplands,-999.0
4960,"[-112.82916325340341, 52.87901478934619]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-112.82916325340341 52.87901478934619),GREAT PLAINS,likely stable croplands,-999.0
18750,"[-103.31950782418575, 34.522391116005835]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-103.31950782418575 34.522391116005835),GREAT PLAINS,possible errors,-999.0
18905,"[-95.01314571804618, 30.032072336805992]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-95.01314571804618 30.032072336805992),GREAT PLAINS,possible errors,-999.0
8508,"[-98.21420240147768, 36.60774021656089]",1997,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-98.21420240147768 36.60774021656089),GREAT PLAINS,cropland gain,-999.0
11948,"[-106.32598941707695, 50.18514691532857]",1997,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-106.32598941707695 50.18514691532857),GREAT PLAINS,cropland loss,-999.0
18966,"[-98.7825664817401, 33.38323750421387]",1997,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-98.7825664817401 33.38323750421387),GREAT PLAINS,possible errors,-999.0
8621,"[-95.3898991482059, 42.992875424554036]",1997,0,0,1,-999.0,na,210,sean,0,2.0,POINT (-95.3898991482059 42.992875424554036),GREAT PLAINS,cropland gain,-999.0
11795,"[-97.98701846612386, 43.71458192381566]",1997,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-97.98701846612386 43.71458192381566),GREAT PLAINS,cropland loss,-999.0
8510,"[-110.79528761862841, 48.50350070345683]",1997,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-110.79528761862841 48.50350070345683),GREAT PLAINS,cropland gain,-999.0
5008,"[-97.08448110016897, 46.31601315509738]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.08448110016897 46.31601315509738),GREAT PLAINS,likely stable croplands,-999.0
15402,"[-110.43632083109424, 49.94502723988342]",1997,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-110.43632083109424 49.94502723988342),GREAT PLAINS,likely non-cropland,-999.0
4828,"[-109.63268797792092, 51.07582651953308]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-109.63268797792092 51.07582651953308),GREAT PLAINS,likely stable croplands,-999.0
8529,"[-95.86663506948814, 47.61309059383756]",1997,0,0,0,-999.0,na,210,sean,0,2.0,POINT (-95.86663506948814 47.61309059383756),GREAT PLAINS,cropland gain,-999.0
11972,"[-99.93708128489051, 25.569511499885444]",1997,0,0,1,-999.0,na,310,sean,0,3.0,POINT (-99.93708128489051 25.569511499885444),GREAT PLAINS,cropland loss,-999.0
11853,"[-97.94928922419084, 24.828670885072075]",1997,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-97.94928922419084 24.828670885072075),GREAT PLAINS,cropland loss,-999.0
15408,"[-105.6619547590558, 44.87125268364796]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-105.6619547590558 44.87125268364796),GREAT PLAINS,likely non-cropland,-999.0
8676,"[-97.47228380832337, 30.65325735577464]",1997,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-97.47228380832337 30.65325735577464),GREAT PLAINS,cropland gain,-999.0
15635,"[-102.77809320244691, 46.038164237719215]",1997,0,0,0,-999.0,ag,410,sean,1,4.0000000001,POINT (-102.77809320244691 46.038164237719215),GREAT PLAINS,likely non-cropland,-999.0
8459,"[-92.19072892687105, 42.06473607300175]",1997,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-92.19072892687105 42.06473607300175),GREAT PLAINS,cropland gain,-999.0
5062,"[-109.75854194922606, 52.28477922890113]",1997,1,0,1,-999.0,na,110,sean,0,1.0,POINT (-109.75854194922606 52.28477922890113),GREAT PLAINS,likely stable croplands,-999.0
8469,"[-94.83932171056905, 43.82076279039859]",1997,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-94.83932171056905 43.82076279039859),GREAT PLAINS,cropland gain,-999.0
5036,"[-97.90239716635979, 25.50213785357648]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-97.90239716635979 25.50213785357648),GREAT PLAINS,likely stable croplands,-999.0
8610,"[-102.70074825648422, 37.235123610989966]",1997,0,0,0,-999.0,ag,210,sean,1,2.0,POINT (-102.70074825648422 37.235123610989966),GREAT PLAINS,cropland gain,-999.0
4931,"[-98.43249301551872, 36.73979256332646]",1997,0,0,0,-999.0,ag,110,sean,1,1.0,POINT (-98.43249301551872 36.73979256332646),GREAT PLAINS,likely stable croplands,-999.0
8613,"[-100.1030899493958, 48.10276225521111]",1997,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-100.1030899493958 48.10276225521111),GREAT PLAINS,cropland gain,-999.0
18809,"[-97.53318958458667, 40.263703759870516]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-97.53318958458667 40.263703759870516),GREAT PLAINS,possible errors,-999.0
11992,"[-98.51792279903849, 25.659792185939455]",1997,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-98.51792279903849 25.659792185939455),GREAT PLAINS,cropland loss,-999.0
18785,"[-98.74618471273325, 45.98103138564921]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-98.74618471273325 45.98103138564921),GREAT PLAINS,possible errors,-999.0
18805,"[-96.09247153191578, 35.767186605210256]",1997,1,0,1,-999.0,ag,510,sean,1,5.0,POINT (-96.09247153191578 35.767186605210256),GREAT PLAINS,possible errors,-999.0
15628,"[-101.56752352556744, 41.55431332856504]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-101.56752352556744 41.55431332856504),GREAT PLAINS,likely non-cropland,-999.0
5053,"[-93.411000408819, 39.13964184485176]",1997,1,0,1,-999.0,ag,110,sean,1,1.0,POINT (-93.411000408819 39.13964184485176),GREAT PLAINS,likely stable croplands,-999.0
12070,"[-100.02035511172839, 39.34688318089813]",1997,0,0,1,-999.0,na,310,sean,0,3.0,POINT (-100.02035511172839 39.34688318089813),GREAT PLAINS,cropland loss,-999.0
15615,"[-99.38677334183889, 24.680448863192353]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-99.38677334183889 24.680448863192353),GREAT PLAINS,likely non-cropland,-999.0
8498,"[-102.033210168855, 37.718327402317854]",1997,1,0,1,-999.0,ag,210,sean,1,2.0,POINT (-102.033210168855 37.718327402317854),GREAT PLAINS,cropland gain,-999.0
18907,"[-94.15480546406997, 42.52233787873223]",1997,0,0,0,-999.0,ur,510,sean,0,5.0,POINT (-94.15480546406997 42.52233787873223),GREAT PLAINS,possible errors,-999.0
18916,"[-94.80374842531792, 38.167035886735555]",1997,0,0,0,-999.0,na,510,sean,0,5.0,POINT (-94.80374842531792 38.167035886735555),GREAT PLAINS,possible errors,-999.0
15454,"[-97.28282911490255, 45.72662849718657]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-97.28282911490255 45.72662849718657),GREAT PLAINS,likely non-cropland,-999.0
15451,"[-102.67460728171633, 47.809821641059735]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-102.67460728171633 47.809821641059735),GREAT PLAINS,likely non-cropland,-999.0
11964,"[-103.30684157867965, 47.84377795879945]",1997,0,0,0,-999.0,ag,310,sean,1,3.0,POINT (-103.30684157867965 47.84377795879945),GREAT PLAINS,cropland loss,-999.0
18912,"[-110.11023238295886, 51.53261984150786]",1997,1,0,1,-999.0,na,510,sean,0,5.0,POINT (-110.11023238295886 51.53261984150786),GREAT PLAINS,possible errors,-999.0
11891,"[-108.12028436557729, 52.09909745967363]",1997,1,0,1,-999.0,na,310,sean,0,3.0,POINT (-108.12028436557729 52.09909745967363),GREAT PLAINS,cropland loss,-999.0
15588,"[-103.59520078488202, 45.51291929109453]",1997,0,0,0,-999.0,na,410,sean,0,4.0000000001,POINT (-103.59520078488202 45.51291929109453),GREAT PLAINS,likely non-cropland,-999.0
11846,"[-91.92554625499896, 39.71474328974508]",1997,1,0,1,-999.0,ag,310,sean,1,3.0,POINT (-91.92554625499896 39.71474328974508),GREAT PLAINS,cropland loss,-999.0
18828,"[-98.95558200546152, 35.43463028702921]",1997,0,0,0,-999.0,ag,510,sean,1,5.0,POINT (-98.95558200546152 35.43463028702921),GREAT PLAINS,possible errors,-999.0
